SEQ_NAME	START	END	REP1	REP2	REP3
chr0J	541612	541671	-0.1117	-0.0252	-0.0791	
chr0J	541911	541970	-0.2179	-0.2073	-0.1024	
chr0J	542163	542222	-0.1169	-0.1252	-0.0268	
chr0J	542635	542694	-0.1196	-0.0977	-0.1118	
chr0J	542795	542854	-0.1917	-0.191	-0.097	
chr0J	543124	543183	0.008	-0.0075	-0.0507	
chr0J	54331	54390	-0.0105	0.1392	0.0523	
chr0J	543444	543503	-0.0523	-0.1388	-0.0341	
chr0J	543698	543757	0.0479	-0.0318	-0.0035	
chr0J	543814	543873	-0.0096	-0.0889	-0.0661	
chr0J	544149	544208	-0.1823	-0.1297	-0.2185	
chr0J	544506	544565	-0.1135	-0.104	-0.0663	
chr0J	544820	544879	0.1021	0.028	0.1139	
chr0J	545102	545161	0.0297	-0.029	-0.1188	
chr0J	545599	545658	0.041	0.0817	-0.0277	
chr0J	546017	546076	0.0925	0.0909	0.1612	
chr0J	546075	546134	0.1117	0.1618	0.1686	
chr0J	546417	546476	0.0646	0.0759	-0.0016	
chr0J	54646	54705	0.0842	0.118	0.0435	
chr0J	546842	546901	-0.0017	-0.0404	0.0227	
chr0J	547007	547066	0.056	0.0916	0.0493	
chr0J	547315	547374	0.0771	-0.0554	-0.0943	
chr0J	547600	547659	0.3674	0.3828	0.1893	
chr0J	547819	547878	0.0187	-0.0246	0.0594	
chr0J	548011	548070	-0.0939	-0.0402	-0.0177	
chr0J	548240	548299	-0.0474	-0.0399	-0.053	
chr0J	548639	548698	-0.0867	-0.0923	-0.0622	
chr0J	548983	549042	-0.0795	-0.0422	-0.0741	
chr0J	549133	549192	-0.0957	-0.1073	-0.0849	
chr0J	549512	549571	-0.1407	-0.1626	-0.0574	
chr0J	549784	549843	-0.0074	0.1093	-0.0436	
chr0J	550070	550129	-0.079	-0.0699	0.0025	
chr0J	550472	550531	-0.2217	-0.224	-0.1585	
chr0J	55048	55107	0.1026	0.0281	-0.0121	
chr0J	550809	550868	-0.1783	-0.2058	-0.0806	
chr0J	551185	551244	-0.0826	-0.0917	0.0603	
chr0J	551435	551494	0.0036	-0.0922	-0.0123	
chr0J	551755	551814	0.0238	0.0164	0.0041	
chr0J	552003	552062	-0.0052	-0.149	0.0323	
chr0J	552189	552248	-0.0118	-0.0011	-0.0013	
chr0J	552652	552711	0.0788	0.095	-0.0513	
chr0J	552903	552962	0.0067	0.0062	0.0306	
chr0J	553217	553276	-0.0814	-0.1324	-0.0143	
chr0J	553339	553398	-0.0032	-0.0593	-0.0989	
chr0J	553643	553702	-0.0827	0.0399	-0.0312	
chr0J	554087	554146	0.3475	0.3639	0.3964	
chr0J	554299	554358	0.1135	0.1187	0.1413	
chr0J	55434	55493	0.1177	0.1013	0.0252	
chr0J	554576	554635	0.1427	0.1898	0.0296	
chr0J	554801	554860	0.1067	0.0992	0.063	
chr0J	555024	555083	0.164	0.1703	0.0616	
chr0J	555199	555258	0.2251	0.2011	0.0974	
chr0J	555472	555531	0.294	0.1671	0.0359	
chr0J	555721	555780	0.406	0.4593	0.4873	
chr0J	556208	556267	0.5067	0.4221	0.1688	
chr0J	556391	556450	0.2025	0.115	0.098	
chr0J	556615	556674	0.1624	0.1241	0.0459	
chr0J	556952	557011	0.1995	0.2012	0.0138	
chr0J	55699	55758	-0.1073	-0.0717	-0.0844	
chr0J	557391	557450	0.0249	0.1189	0.1472	
chr0J	557610	557669	0.0122	0.0953	0.0011	
chr0J	558011	558070	0.1701	0.1575	0.0708	
chr0J	558277	558336	0.0245	0.1	-0.0504	
chr0J	558488	558547	-0.0312	-0.0881	0.0334	
chr0J	55863	55922	0.0026	0.0537	-0.0734	
chr0J	558868	558927	0.0041	-0.0823	-0.0171	
chr0J	5590	5649	0.2001	0.1362	0.0259	
chr0J	559127	559186	0.0027	0.0314	-0.0771	
chr0J	559282	559341	0.0942	0.0765	0.0289	
chr0J	559839	559898	0.0461	-0.0158	-0.0768	
chr0J	560093	560152	0.0891	-0.0034	-0.0027	
chr0J	560472	560531	-0.071	0.0013	-0.0547	
chr0J	560765	560824	0.195	0.0917	0.0906	
chr0J	560863	560922	0.0301	-0.0551	0.0174	
chr0J	56100	56159	0.0946	0.1019	0	
chr0J	561313	561372	0.057	0.0431	0.0765	
chr0J	561628	561687	0.019	-0.0181	-0.0194	
chr0J	561785	561844	-0.0025	-0.0027	0.089	
chr0J	562278	562337	-0.1041	-0.0957	-0.129	
chr0J	562496	562555	0.0007	-0.0085	0.0385	
chr0J	562696	562755	-0.0125	-0.0014	0.0013	
chr0J	563080	563139	-0.1032	-0.1323	-0.2009	
chr0J	563266	563325	-0.0851	-0.1431	-0.0728	
chr0J	563641	563700	-0.0003	-0.0364	0.0267	
chr0J	56383	56442	-0.0143	-0.0257	-0.0541	
chr0J	563972	564031	0.0141	-0.0091	-0.0932	
chr0J	564086	564145	-0.0086	-0.0296	0.0205	
chr0J	564490	564549	-0.0819	-0.1307	-0.1186	
chr0J	564681	564740	-0.1194	-0.1618	-0.1088	
chr0J	565169	565228	0.3509	0.5869	0.1683	
chr0J	565476	565535	0.0399	0.0121	0.0465	
chr0J	565730	565789	-0.07	-0.0953	-0.0348	
chr0J	566077	566136	-0.0599	-0.1439	-0.0564	
chr0J	566365	566424	-0.146	-0.124	0.0564	
chr0J	566837	566896	0.1215	0.0793	0.0429	
chr0J	567013	567072	0.0343	0.1164	-0.0792	
chr0J	567437	567496	-0.0733	-0.1211	0.0668	
chr0J	567676	567735	0.06	0.0218	-0.0809	
chr0J	56792	56851	0.2158	0.2113	0.0525	
chr0J	567993	568052	0.1201	-0.0637	-0.0492	
chr0J	568281	568340	-0.0348	-0.1655	0.0448	
chr0J	568604	568663	-0.074	-0.1564	-0.0294	
chr0J	568984	569043	-0.0279	-0.0304	0.03	
chr0J	569247	569306	0.2156	0.1655	-0.0157	
chr0J	569419	569478	0.1666	0.157	0.0144	
chr0J	569830	569889	0.1244	-0.0126	-0.0118	
chr0J	570051	570110	0.1774	0.0348	0.0325	
chr0J	570440	570499	0.0511	0	0.0994	
chr0J	570599	570658	0.1696	0.021	-0.0157	
chr0J	571033	571092	0.284	0.2536	0.0115	
chr0J	571296	571355	0.2871	0.1974	0.1847	
chr0J	571529	571588	0.3501	0.2967	0.196	
chr0J	571903	571962	0.3119	0.3515	0.2225	
chr0J	572157	572216	0.0017	0.0007	-0.0542	
chr0J	572482	572541	-0.047	-0.0422	0.0315	
chr0J	572769	572828	0.0146	0.0197	0.0702	
chr0J	57277	57336	0.1396	0.1428	0.0745	
chr0J	572961	573020	0.1762	0.119	0.0475	
chr0J	573355	573414	-0.0136	0.0052	-0.0305	
chr0J	573692	573751	0.1304	0.1706	0.1004	
chr0J	573975	574034	-0.021	-0.0625	-0.0048	
chr0J	574282	574341	-0.0467	-0.213	-0.098	
chr0J	574578	574637	0.0177	0.0516	-0.0047	
chr0J	574702	574761	-0.0625	-0.119	-0.1288	
chr0J	575216	575275	0	0.0544	-0.11	
chr0J	575358	575417	-0.1672	-0.1868	-0.2133	
chr0J	57541	57600	0.0631	0.1271	0.0201	
chr0J	575594	575653	0.0901	-0.171	-0.0286	
chr0J	575898	575957	-0.0228	-0.1114	-0.0854	
chr0J	576246	576305	-0.2466	-0.3625	-0.1752	
chr0J	576677	576736	-0.0707	-0.0416	0.0414	
chr0J	576980	577039	-0.0856	0	0.0125	
chr0J	577130	577189	0.0122	0.0235	0.1222	
chr0J	577601	577660	-0.227	-0.1663	-0.0758	
chr0J	577892	577951	0.029	0.0393	-0.0209	
chr0J	578010	578069	-0.0011	0.0435	-0.001	
chr0J	57825	57884	0.2482	0.2181	0.0191	
chr0J	578514	578573	-0.0964	-0.1049	-0.087	
chr0J	578782	578841	-0.115	-0.1175	-0.0354	
chr0J	579155	579214	-0.0534	-0.1023	-0.0622	
chr0J	579360	579419	-0.0852	-0.0964	-0.0296	
chr0J	579903	579962	-0.1884	-0.1651	-0.0895	
chr0J	580234	580293	-0.0277	-0.0903	-0.0226	
chr0J	580362	580421	-0.0745	-0.1864	-0.1062	
chr0J	58047	58106	0.2119	0.2163	0.018	
chr0J	580680	580739	-0.2108	-0.1694	-0.0902	
chr0J	580799	580858	-0.0482	-0.0284	-0.1198	
chr0J	581194	581253	0.0331	0.0116	-0.0755	
chr0J	581585	581644	0.0462	0.1098	0.0896	
chr0J	581793	581852	-0.2175	-0.1246	-0.1301	
chr0J	582221	582280	-0.2038	-0.2056	0.0498	
chr0J	582345	582404	-0.119	-0.1005	0.0645	
chr0J	582657	582716	-0.0265	-0.1026	0.0369	
chr0J	583087	583146	0.1	-0.0266	-0.0019	
chr0J	58331	58390	-0.0038	0.017	-0.0124	
chr0J	583518	583577	0.0692	0.0284	0.1013	
chr0J	583635	583694	0.0589	0.1196	0.0357	
chr0J	583933	583992	-0.0644	-0.0785	-0.2027	
chr0J	584321	584380	-0.1305	-0.0924	0.0357	
chr0J	584760	584819	-0.0588	0.0512	-0.0209	
chr0J	584988	585047	0.0329	0.0661	-0.0069	
chr0J	585219	585278	-0.1516	-0.0386	-0.0017	
chr0J	585452	585511	-0.0161	-0.0021	0.0426	
chr0J	585775	585834	0.0503	-0.0105	-0.1018	
chr0J	58579	58638	0.1693	0.1521	0.0282	
chr0J	586100	586159	0.1526	0.0953	0.0009	
chr0J	586299	586358	0.0222	-0.0116	-0.0925	
chr0J	586620	586679	-0.0383	-0.097	0.0226	
chr0J	586882	586941	-0.0143	-0.0759	-0.0931	
chr0J	587252	587311	-0.0384	0.0231	0.0711	
chr0J	587662	587721	0.1154	0.2282	0.1277	
chr0J	587924	587983	-0.0774	-0.0591	-0.0549	
chr0J	588114	588173	-0.1183	0.038	-0.0915	
chr0J	588389	588448	-0.1774	-0.1119	-0.0466	
chr0J	5886	5945	0.0359	0.0482	0.0852	
chr0J	588690	588749	-0.2148	-0.2543	-0.085	
chr0J	589228	589287	0.0604	0.0535	0.0225	
chr0J	589419	589478	0.0009	0.1105	0.0013	
chr0J	589845	589904	-0.0041	0.009	0.041	
chr0J	58990	59049	0.1326	0.0881	0.0959	
chr0J	590039	590098	-0.0238	0.0652	0.0409	
chr0J	590280	590339	0.0172	0.0349	0.0413	
chr0J	590679	590738	0.0208	0.0765	0.0106	
chr0J	591022	591081	-0.0655	-0.0926	-0.0039	
chr0J	591190	591249	0.1295	0.1023	0.0698	
chr0J	591518	591577	-0.0025	0.0447	0.0454	
chr0J	591776	591835	-0.0467	0.0231	0.0674	
chr0J	59189	59248	0.1341	0.048	0.0563	
chr0J	592175	592234	-0.0985	-0.0062	-0.1227	
chr0J	592508	592567	0.1769	0.1953	-0.0044	
chr0J	592635	592694	-0.0432	-0.0456	-0.0806	
chr0J	592947	593006	0.0387	0.0165	-0.0331	
chr0J	593223	593282	0.0294	0.0027	0.0016	
chr0J	593599	593658	-0.1593	-0.1462	-0.1161	
chr0J	593790	593849	-0.1436	-0.0924	0.0247	
chr0J	594193	594252	-0.0373	-0.0091	0.0927	
chr0J	594350	594409	-0.2282	-0.2384	-0.1961	
chr0J	594745	594804	-0.1366	-0.0665	-0.0613	
chr0J	595198	595257	-0.055	-0.0762	0.0393	
chr0J	595485	595544	-0.0287	-0.0336	0.0499	
chr0J	595801	595860	-0.1107	-0.0868	0.1126	
chr0J	595944	596003	0.149	0.173	0.3122	
chr0J	59602	59661	0.1392	0.0729	0.0558	
chr0J	596325	596384	-0.0681	-0.1366	0.2677	
chr0J	596780	596839	-0.1866	-0.0929	-0.0954	
chr0J	596854	596913	-0.2445	-0.1765	0.0138	
chr0J	597247	597306	-0.2168	-0.2265	-0.1729	
chr0J	597531	597590	-0.1011	-0.0665	-0.0947	
chr0J	597803	597862	-0.1443	-0.1242	-0.0581	
chr0J	598087	598146	-0.1494	-0.1204	-0.0209	
chr0J	598256	598315	-0.0786	-0.0347	-0.0146	
chr0J	598415	598474	-0.1422	-0.1628	0.0285	
chr0J	598722	598781	0.0146	-0.0348	-0.1663	
chr0J	599026	599085	0.0427	-0.0227	-0.0236	
chr0J	59921	59980	-0.0682	-0.0244	-0.0264	
chr0J	599296	599355	-0.0899	-0.1016	-0.0459	
chr0J	599521	599580	0.0775	0.1513	-0.091	
chr0J	599835	599894	-0.0002	-0.0415	0.0331	
chr0J	600023	600082	0.0096	0.0546	-0.0412	
chr0J	600292	600351	0.0924	0.0523	-0.0556	
chr0J	600747	600806	-0.1245	-0.1703	-0.0275	
chr0J	60078	60137	0.0429	0.1044	-0.0934	
chr0J	600961	601020	-0.0203	0.0692	0.0783	
chr0J	601354	601413	-0.0711	0.0638	0.028	
chr0J	601702	601761	-0.0271	0.0451	-0.0531	
chr0J	601833	601892	-0.0797	-0.0361	-0.1609	
chr0J	602270	602329	0.0114	0.0053	-0.0467	
chr0J	602394	602453	-0.0347	-0.0419	0.0034	
chr0J	602901	602960	-0.1919	-0.2147	-0.1602	
chr0J	603019	603078	0.3235	0.3648	-0.0487	
chr0J	603468	603527	-0.0936	-0.0976	-0.1573	
chr0J	603650	603709	0.0176	0.0438	0.0239	
chr0J	603961	604020	-0.1366	-0.141	0.0459	
chr0J	604360	604419	-0.1029	-0.1425	-0.1163	
chr0J	604559	604618	-0.0998	-0.0761	-0.0722	
chr0J	60486	60545	-0.0615	-0.0551	0.0423	
chr0J	604868	604927	-0.0884	-0.1258	-0.0722	
chr0J	6049	6108	0.1471	0.1919	0.0685	
chr0J	605031	605090	0.0782	-0.0358	-0.036	
chr0J	605527	605586	0.2074	0.2046	0.2651	
chr0J	605735	605794	0.0091	0.0056	-0.0573	
chr0J	606107	606166	0.009	-0.0336	0.0098	
chr0J	606262	606321	0.1152	-0.0728	-0.0171	
chr0J	606629	606688	0.0992	-0.1063	-0.1108	
chr0J	60681	60740	0.0508	0.0081	-0.0123	
chr0J	606860	606919	0.1084	0.0556	0.0086	
chr0J	607113	607172	0.3017	0.2442	0.0462	
chr0J	607417	607476	0.2071	0.1256	0.0641	
chr0J	607827	607886	0.0033	-0.1309	-0.0445	
chr0J	608034	608093	0.1071	-0.0805	-0.0968	
chr0J	608312	608371	0.1009	0.0855	-0.0106	
chr0J	608553	608612	0.1535	0.0408	0.0699	
chr0J	608980	609039	0.1726	0.0839	0.0675	
chr0J	609358	609417	0.0687	0.0187	0.0496	
chr0J	609686	609745	0.4781	0.3648	0.0299	
chr0J	609916	609975	0.2602	0.1993	0.088	
chr0J	610378	610437	0.2378	0.1478	0.149	
chr0J	610677	610736	0.7569	0.6609	0.0216	
chr0J	610789	610848	0.7945	0.5872	0.5379	
chr0J	611178	611237	0.1148	0.1175	0.5903	
chr0J	611361	611420	0.4992	0.4542	0.17	
chr0J	611728	611787	0.2516	0.1706	0.0013	
chr0J	61180	61239	0.1095	0.1152	-0.0152	
chr0J	612042	612101	0.2079	0.1998	0.0525	
chr0J	612384	612443	0.0131	0.0449	0.0633	
chr0J	612611	612670	-0.0126	0.0233	-0.0308	
chr0J	61287	61346	0.1796	0.1834	0.0844	
chr0J	612987	613046	-0.056	-0.0242	0.0141	
chr0J	613126	613185	0.0191	0.0012	-0.0106	
chr0J	613500	613559	-0.0365	-0.0423	-0.0938	
chr0J	613736	613795	0.0264	-0.0387	-0.0117	
chr0J	613991	614050	0.0026	0.0544	-0.0255	
chr0J	614496	614555	0.1725	0.1582	0.1454	
chr0J	614605	614664	0.1367	0.1691	0.0013	
chr0J	615003	615062	0.0981	-0.0251	0.0266	
chr0J	615245	615304	0.1781	0.0732	-0.0198	
chr0J	615702	615761	0.011	-0.0005	0.0299	
chr0J	615858	615917	-0.0923	-0.0816	0.0035	
chr0J	616153	616212	-0.1858	-0.2255	-0.1814	
chr0J	61640	61699	-0.0371	0.0513	0.0389	
chr0J	616517	616576	0.0782	0.1544	0.0996	
chr0J	616856	616915	0.0299	0.0484	-0.0177	
chr0J	617132	617191	0.1525	0.1601	-0.0142	
chr0J	617324	617383	0.104	0.0769	0.097	
chr0J	617782	617841	-0.034	-0.0166	0.0062	
chr0J	617920	617979	0.2038	0.4307	0.135	
chr0J	618245	618304	-0.1325	0.0325	-0.0209	
chr0J	618425	618484	-0.0633	-0.0214	-0.0779	
chr0J	618947	619006	-0.1225	-0.1174	-0.2442	
chr0J	619218	619277	0.0209	0.0648	0.18	
chr0J	619460	619519	-0.133	-0.1072	-0.0323	
chr0J	619553	619612	-0.0845	-0.1576	0.0133	
chr0J	61958	62017	-0.1203	-0.0266	0.0055	
chr0J	619945	620004	-0.1258	-0.1729	-0.0726	
chr0J	620208	620267	-0.1156	-0.1066	0.0508	
chr0J	620376	620435	-0.071	-0.0597	-0.0326	
chr0J	620546	620605	-0.0262	0.0093	0.043	
chr0J	620883	620942	-0.1468	-0.0558	-0.054	
chr0J	621092	621151	-0.09	-0.1378	-0.0472	
chr0J	621503	621562	-0.0744	-0.1436	-0.0172	
chr0J	621644	621703	-0.1506	-0.2204	-0.0271	
chr0J	621902	621961	-0.2381	-0.2369	-0.1464	
chr0J	622179	622238	-0.097	-0.1192	-0.0939	
chr0J	622469	622528	-0.0611	-0.1314	0.0353	
chr0J	622729	622788	-0.0446	-0.0992	0.0136	
chr0J	62289	62348	-0.0922	-0.0016	-0.0514	
chr0J	623111	623170	-0.0703	-0.143	0.0351	
chr0J	623249	623308	-0.0024	-0.0309	0.0094	
chr0J	623479	623538	-0.0362	-0.0204	-0.0318	
chr0J	623774	623833	-0.0027	-0.0564	0.0383	
chr0J	624124	624183	-0.1022	-0.0991	-0.0664	
chr0J	624528	624587	-0.0516	-0.1608	-0.0961	
chr0J	624840	624899	0.1817	0.1824	-0.0158	
chr0J	62502	62561	-0.1444	0.0006	0.0303	
chr0J	625069	625128	-0.0137	0.0479	0.0551	
chr0J	625436	625495	-0.1726	-0.1295	-0.1198	
chr0J	625670	625729	-0.1676	-0.1135	-0.0279	
chr0J	625840	625899	-0.1266	-0.0681	-0.0866	
chr0J	6259	6318	-0.0015	0.0297	-0.0134	
chr0J	626134	626193	-0.002	0.0755	-0.0369	
chr0J	626640	626699	-0.0676	0.0352	-0.0342	
chr0J	626924	626983	-0.2172	-0.0919	-0.1338	
chr0J	627100	627159	-0.1405	-0.0254	0.0012	
chr0J	627485	627544	-0.0903	-0.0096	-0.0262	
chr0J	627692	627751	-0.0258	-0.0317	-0.1365	
chr0J	628000	628059	-0.0624	-0.0271	-0.0333	
chr0J	628256	628315	-0.0829	-0.0132	0.013	
chr0J	62833	62892	0.0082	0.0163	0.0037	
chr0J	628617	628676	-0.1076	-0.04	-0.0962	
chr0J	629029	629088	-0.0403	-0.0552	0.0019	
chr0J	629188	629247	-0.0944	-0.0443	-0.1113	
chr0J	629573	629632	0.0479	0.0392	-0.0147	
chr0J	629788	629847	-0.0799	-0.0613	0.0108	
chr0J	630137	630196	-0.1601	0.016	-0.0157	
chr0J	630554	630613	-0.0205	0.0512	-0.0078	
chr0J	63060	63119	-0.0218	0.089	-0.0036	
chr0J	630751	630810	-0.0039	0.0459	0.0122	
chr0J	631120	631179	0.0153	0.0639	0.0166	
chr0J	631426	631485	-0.0197	0.0553	0.0077	
chr0J	631605	631664	-0.0806	-0.0318	-0.0631	
chr0J	631898	631957	-0.0693	-0.0352	-0.0757	
chr0J	632224	632283	-0.0863	-0.1513	-0.0332	
chr0J	632477	632536	-0.0418	-0.1585	0.0247	
chr0J	632841	632900	0.013	-0.0105	-0.0371	
chr0J	633095	633154	-0.0765	-0.067	0.0558	
chr0J	633417	633476	-0.1596	-0.2288	-0.08	
chr0J	633635	633694	-0.0504	-0.0485	-0.0399	
chr0J	633930	633989	-0.1394	-0.1729	-0.0189	
chr0J	634142	634201	0.0235	-0.0503	0.1615	
chr0J	634618	634677	-0.054	-0.0808	-0.1751	
chr0J	634851	634910	0.0699	0.0752	0.0251	
chr0J	635067	635126	-0.0547	-0.1265	0.0549	
chr0J	635223	635282	-0.1945	-0.1732	-0.1769	
chr0J	63536	63595	-0.0364	-0.0002	0.0134	
chr0J	635566	635625	-0.0165	-0.0447	0.1111	
chr0J	635984	636043	-0.0083	-0.0562	-0.0866	
chr0J	636570	636629	0.1637	0.0909	-0.0008	
chr0J	636792	636851	0.0872	-0.0148	-0.0543	
chr0J	636996	637055	0.2177	0.2092	0.1048	
chr0J	637505	637564	-0.093	-0.0398	-0.0471	
chr0J	637610	637669	-0.0117	0.0355	-0.0241	
chr0J	637929	637988	-0.1642	-0.0143	-0.1377	
chr0J	638368	638427	-0.0599	-0.0531	0.0123	
chr0J	63852	63911	0.0028	0.0302	0.0353	
chr0J	638655	638714	-0.046	-0.0771	-0.0181	
chr0J	638779	638838	-0.1271	-0.0986	-0.0193	
chr0J	639037	639096	0.0319	0.0123	-0.0052	
chr0J	639435	639494	-0.0147	0.0022	-0.0409	
chr0J	639583	639642	-0.0808	-0.0642	0	
chr0J	639967	640026	-0.0358	-0.0395	-0.0332	
chr0J	640230	640289	-0.1424	-0.1918	-0.044	
chr0J	640551	640610	-0.1699	-0.1285	-0.1989	
chr0J	640760	640819	-0.1322	-0.2266	-0.0499	
chr0J	64096	64155	-0.0192	-0.0763	0.0164	
chr0J	641050	641109	-0.0229	-0.0783	-0.0476	
chr0J	641408	641467	-0.0413	-0.1057	-0.0658	
chr0J	641685	641744	-0.1802	-0.1144	-0.0607	
chr0J	641932	641991	-0.0403	0.0013	-0.0388	
chr0J	642220	642279	0.1212	0.1589	0.103	
chr0J	642536	642595	-0.0267	-0.0265	-0.0932	
chr0J	642752	642811	-0.1713	-0.1928	-0.0113	
chr0J	64279	64338	-0.0835	-0.0331	-0.0231	
chr0J	643162	643221	0.0527	-0.0071	0.0133	
chr0J	643409	643468	-0.0219	-0.0778	0.015	
chr0J	643558	643617	0.0109	0.0321	0.0471	
chr0J	643838	643897	0.0152	-0.082	-0.1629	
chr0J	644251	644310	0.0239	0.0192	-0.0532	
chr0J	644634	644693	0.0218	-0.0582	0.0641	
chr0J	644938	644997	-0.1434	-0.2367	-0.0225	
chr0J	645244	645303	-0.1384	-0.1252	-0.0457	
chr0J	645380	645439	-0.0512	-0.0562	-0.0338	
chr0J	645636	645695	0.0602	0.0539	-0.037	
chr0J	646128	646187	0.1838	0.1104	-0.0251	
chr0J	646332	646391	0.1023	-0.0038	0.0227	
chr0J	646630	646689	-0.0027	-0.0271	-0.0651	
chr0J	646997	647056	-0.0403	-0.1739	-0.1087	
chr0J	64700	64759	-0.0571	-0.083	-0.0381	
chr0J	647308	647367	-0.0248	-0.0168	0.0501	
chr0J	647478	647537	0.1661	0.1412	0.0822	
chr0J	647891	647950	0.0881	0.0954	0.0047	
chr0J	648156	648215	-0.0713	-0.0699	-0.0056	
chr0J	648354	648413	0.0003	0.0169	0.0813	
chr0J	648525	648584	-0.0619	-0.077	-0.2537	
chr0J	648936	648995	-0.2013	-0.158	-0.0693	
chr0J	64927	64986	-0.0688	-0.1102	-0.0964	
chr0J	649332	649391	-0.0698	-0.143	-0.1634	
chr0J	649659	649718	-0.0587	-0.1081	-0.0597	
chr0J	649750	649809	-0.1347	-0.134	-0.0674	
chr0J	650095	650154	0.0011	0.0164	-0.0348	
chr0J	650394	650453	-0.0583	0.0394	-0.0029	
chr0J	650755	650814	-0.0364	-0.0278	-0.0204	
chr0J	651080	651139	-0.0991	-0.1395	-0.1947	
chr0J	651144	651203	-0.1011	-0.0857	0.0073	
chr0J	651594	651653	-0.0871	-0.0552	-0.0668	
chr0J	651853	651912	-0.1872	-0.1491	-0.0541	
chr0J	65204	65263	-0.0548	-0.0685	-0.0498	
chr0J	652170	652229	-0.0991	-0.0966	-0.0454	
chr0J	652324	652383	-0.1085	-0.1096	0.0096	
chr0J	652926	652985	-0.0933	-0.1663	-0.0621	
chr0J	653144	653203	0.0391	0.0887	-0.0284	
chr0J	653661	653720	-0.1588	-0.2136	-0.1547	
chr0J	654031	654090	-0.0118	-0.1089	-0.1928	
chr0J	654264	654323	-0.0962	-0.2153	-0.096	
chr0J	654582	654641	-0.1409	-0.1761	-0.1095	
chr0J	654856	654915	-0.091	-0.0683	-0.0596	
chr0J	655324	655383	-0.097	-0.0365	0.1132	
chr0J	655469	655528	-0.1099	-0.032	-0.0098	
chr0J	655829	655888	-0.1912	-0.0694	-0.0478	
chr0J	65589	65648	-0.1	-0.0957	-0.0319	
chr0J	656104	656163	-0.1377	-0.1318	-0.0511	
chr0J	656483	656542	-0.1543	-0.0723	-0.1337	
chr0J	656632	656691	-0.1274	-0.0563	0.0049	
chr0J	657104	657163	-0.1149	-0.095	-0.005	
chr0J	657440	657499	-0.1697	-0.1061	0.0944	
chr0J	657736	657795	-0.0231	-0.0801	0.0312	
chr0J	658010	658069	0.1587	0.1191	0.0223	
chr0J	658219	658278	-0.2153	-0.3783	0.009	
chr0J	658486	658545	-0.2233	-0.218	0.0313	
chr0J	65896	65955	0.0337	0.0031	-0.0522	
chr0J	658987	659046	-0.0034	0.0612	0.0797	
chr0J	659084	659143	0.1123	0.2015	0.0831	
chr0J	659472	659531	-0.0814	-0.0829	-0.011	
chr0J	659712	659771	-0.0023	0.0953	0.0173	
chr0J	660017	660076	0.0453	0.0002	0.0094	
chr0J	660429	660488	-0.0605	-0.0727	0.0806	
chr0J	660688	660747	0.0434	0.0178	0.0444	
chr0J	660943	661002	0.0002	-0.0388	0.0356	
chr0J	661368	661427	0.0468	-0.0061	-0.0513	
chr0J	661661	661720	0.0486	0.0005	0.2282	
chr0J	661770	661829	-0.016	-0.0827	-0.0382	
chr0J	662320	662379	-0.136	-0.1291	-0.1307	
chr0J	66246	66305	-0.2171	-0.1218	-0.1401	
chr0J	662573	662632	-0.0891	-0.0426	-0.0223	
chr0J	662894	662953	-0.1186	-0.0712	-0.0984	
chr0J	663228	663287	-0.0647	-0.0451	-0.046	
chr0J	663557	663616	-0.1089	-0.0036	-0.0237	
chr0J	663863	663922	-0.0597	-0.0947	-0.0595	
chr0J	664179	664238	0.0256	0.0062	0.0182	
chr0J	664327	664386	-0.095	-0.1	-0.0572	
chr0J	6646	6705	-0.0805	-0.0004	-0.1007	
chr0J	664722	664781	0.1006	0.0412	-0.0603	
chr0J	664928	664987	0.1678	0.0498	0.0192	
chr0J	66510	66569	-0.0944	-0.0075	-0.151	
chr0J	665199	665258	0.1162	-0.0072	-0.0981	
chr0J	665427	665486	0.1479	0.1375	0.0136	
chr0J	665915	665974	-0.0403	-0.0511	0.1349	
chr0J	666140	666199	0.1098	0.1652	0.0743	
chr0J	66626	66685	-0.0298	0.0648	0.0415	
chr0J	666306	666365	0.0343	0.0528	0.0249	
chr0J	666718	666777	-0.0696	-0.0175	-0.0877	
chr0J	666890	666949	0.0043	-0.0004	-0.0622	
chr0J	667193	667252	-0.1436	-0.0477	-0.0697	
chr0J	667521	667580	-0.0733	-0.035	-0.0307	
chr0J	668017	668076	0.0117	0.02	0.1148	
chr0J	668209	668268	-0.1919	-0.1861	-0.1027	
chr0J	668620	668679	-0.0222	0.0385	0.0407	
chr0J	668873	668932	-0.1997	-0.0811	-0.0415	
chr0J	669075	669134	-0.1188	-0.0657	-0.1098	
chr0J	66921	66980	0.088	0.1203	0.045	
chr0J	669521	669580	-0.0248	0.0571	-0.0135	
chr0J	669713	669772	-0.0105	0.0664	0.077	
chr0J	670082	670141	-0.0465	-0.0614	-0.0415	
chr0J	670281	670340	0.04	0.0569	-0.0496	
chr0J	670655	670714	-0.0666	-0.0622	-0.0074	
chr0J	670839	670898	-0.1199	-0.1311	0.1176	
chr0J	671265	671324	-0.1555	-0.2381	-0.0277	
chr0J	671410	671469	0.4204	0.4841	0.2128	
chr0J	671792	671851	0.0024	-0.0778	-0.0132	
chr0J	671988	672047	-0.1178	-0.1575	0.0814	
chr0J	67235	67294	0.001	-0.0944	-0.1418	
chr0J	672431	672490	0.1223	0.0915	0.1003	
