START	END	STRAND	Lelandais log2 chip-seq
987666	985402	-	0.8113904352927609
989186	988050	-	1.0460123977568363
989719	990279	+	0.6669558729184637
990695	993127	+	1.0460123977568363
994957	996150	+	0.7862933065297746
996974	996792	-	0.5328739895727022
998756	997347	-	0.30039493333772094
1000288	999365	-	0.7369655941662062
1002204	1000573	-	0.5958508168638924
1003396	1002530	-	0.6384017596826167
1005890	1003911	-	0.6394102847435326
1008063	1006624	-	1.2390711624830784
1009995	1008835	-	0.5128127149653208
1011777	1010761	-	0.5558161550616396
1012918	1012289	-	1.6872125589691065
1014251	1013323	-	-0.12432813500220158
1016439	1015309	-	0.0630097975258005
1020031	1016825	-	-0.34549656602576667
1022596	1021676	-	-0.24327115101236385
1023529	1027566	+	-0.2750070474998698
1029320	1029910	+	2.1744977312321363
1032355	1030397	-	0.43982060020873215
1032847	1034079	+	1.2995602818589078
1035178	1034276	-	0.07871197601404077
1035745	1037154	+	0.37196877738695794
1038017	1037574	-	0.0
1039996	1038392	-	0.32956815708949433
1041784	1045221	+	0.32956815708949433
1046446	1045346	-	0.13289427049734548
1046800	1047771	+	-0.020037753236545094
1048132	1049292	+	-0.061400544664143256
1051532	1049391	-	0.8210298589546806
1054949	1051926	-	-0.050626073069967956
1055975	1055802	-	0.9914885001444826
1058405	1056204	-	1.4208431209600496
1059513	1058824	-	0.47690275486370315
1061423	1060575	-	0.43550160183855946
1063241	1061847	-	1.0894350835819444
1063600	1065081	+	0.4150374992788437
1067086	1065251	-	0.013805799525030428
1068578	1070431	+	0.0692626624371138
1071911	1073158	+	0.5454341365345187
1073752	1074513	+	0.3325753390868709
1075366	1076025	+	0.7306100991263828
1078322	1076112	-	-0.012174713946102214
1080901	1078886	-	0.14607825948794462
1081270	1081962	+	0.36587144247495945
1083588	1082062	-	0.8300749985576876
1084251	1085066	+	0.4934085628317162
1085737	1086879	+	1.1650592462704963
1088473	1090362	+	-0.29545588352617136
1091056	1091982	+	0.4405725913859815
1092997	1092254	-	0.3036162166104208
1094754	1095908	+	0.14852252471008814
1097571	1096342	-	0.307181509518176
1097912	1099498	+	0.4581062211707298
1099969	1102155	+	1.148522524710088
1102695	1103144	+	0.8610235868511896
1105788	1103473	-	0.5543122878809716
1106466	1106215	-	0.5543122878809716
1107783	1106524	-	0.05444778402237651
1108949	1107909	-	0.4898052676808161
1111308	1109677	-	1.0114047632722494
1113304	1112678	-	0.9941234336633308
1115174	1114086	-	0.816037165157405
1119185	1115691	-	0.5966443057687916
1121642	1119969	-	0.4391116342577015
1123203	1124381	+	0.32930762525295987
1126375	1124993	-	0.9015962959390056
1129709	1126896	-	-0.2671040701428408
1130080	1130436	+	0.5229528384457315
1132984	1130744	-	-0.21572869105543707
1135618	1137852	+	0.467126010427298
1138725	1139204	+	0.11651400872642505
1140133	1141662	+	0.4340958350945284
1142247	1143257	+	0.21931302840447595
1145708	1143621	-	0.4250215878514659
1149238	1147259	-	0.5320136207721973
1152284	1150752	-	0.4608411888919687
1153477	1152662	-	0.5017491324721747
1155829	1153844	-	1.187331278045928
1157266	1157169	-	0.5849625007211562
1158639	1159754	+	-0.17799830197799454
1160797	1160009	-	0.16573720447887885
1165634	1161474	-	-0.5353317329965558
1171713	1171943	+	-0.09114788805819526
1172919	1175795	+	0.3410369178350669
1188177	1188884	+	0.8073549220576041
1188177	1192025	+	0.8073549220576041
1188898	1189617	+	0.4150374992788437
1190800	1192025	+	0.851339243077586
5830	3332	-	2.807354922057604
6596	6378	-	-0.9125371587496607
14140	18411	+	0.09840370406099448
24604	20762	-	0.5823607055328762
25623	25117	-	0.4170510307164923
28276	26129	-	-0.46792307953093687
30321	32204	+	0.2573878426926518
32801	32913	+	0.1532964104665706
34290	37334	+	0.5354938244568563
37953	37531	-	-0.18183832298581312
41964	38281	-	-0.019193565233310866
42643	43347	+	-0.2515387669959645
43874	44683	+	-0.4444812771713258
45259	46407	+	0.35834549352298284
47338	46532	-	-1.0214797274104515
48964	52155	+	-0.25677541536211146
53462	55564	+	0.09515723304034004
63162	55747	-	0.11049954126555081
65398	64028	-	1.6047361740314843
66139	66068	-	1.6047361740314843
67970	67074	-	0.4284997590854065
69112	70683	+	0.4284997590854065
71269	72501	+	-0.09060254878090666
73532	72798	-	0.45094515274946867
74297	75272	+	0.784271308944563
78096	75466	-	-0.051715036544155275
80166	81185	+	-0.03421571533791296
82636	81263	-	0.31302254166547044
84516	83056	-	0.8448033357082424
84829	86055	+	0.6841868796239993
86725	87036	+	4.214842147726567
88218	87331	-	0.5152767549168018
88542	89321	+	0.4808900465734695
89774	89436	-	0.61836565898837
91011	90112	-	0.7568862882894664
94187	91347	-	0.40696419874316175
95286	94846	-	0.0
95657	98038	+	0.40696419874316175
100327	98135	-	0.5060111593263341
103117	100751	-	0.29956028185890793
103486	104451	+	0.3246222040566254
104993	106897	+	0.026351326946952143
108096	107542	-	0.6629650127224294
108352	108984	+	0.6592011310130748
109314	109387	+	1.9876162755441678
110598	109615	-	0.5262605446788194
111808	111197	-	0.2366062805561487
112575	113147	+	0.06912436065482022
114196	113285	-	0.7198920808072646
114592	116427	+	0.3417365759675426
116832	117296	+	0.8231222379159208
117543	118283	+	0.433986602079834
118816	118361	-	0.5735215601844419
120332	119076	-	1.027783156513538
120540	121517	+	0.4505212122220402
121967	122524	+	1.027783156513538
122991	123278	+	0.7721940824771877
124547	123633	-	0.05603403491432796
126314	125052	-	0.4668363998590487
127375	126584	-	0.4384964721028327
129332	127773	-	0.6600968307819357
131195	129822	-	0.5438238059276698
134490	131704	-	0.6959938131099002
136126	134906	-	0.4813398696469987
136421	139330	+	0.6959938131099002
139809	141359	+	0.8573956045571997
141618	143124	+	0.7729310914540788
145632	143308	-	0.580286013511683
147354	146143	-	0.7570232465074597
149229	147781	-	0.8495083734725494
150099	151301	+	0.5355964234001765
151967	152926	+	1.2479275134435854
154897	153398	-	2.526068811667588
159134	155385	-	1.1773962508734477
161375	159387	-	0.5642635080533202
162722	162060	-	0.49576877139170067
162973	164487	+	0.683972506552322
165706	164774	-	0.604862058158861
166115	167086	+	0.9838803346367232
167939	169459	+	0.19264507794239583
169974	169669	-	0.5248415082835852
170897	172243	+	0.048255168607221156
172658	172341	-	3.0578440745722846
172768	173264	+	1.5820626102153614
173143	173713	+	3.0095437726708707
173969	175987	+	3.0578440745722846
176257	177375	+	0.8789845990386341
177716	178252	+	0.7999753916920067
178449	178521	+	1.554235985088893
179166	180104	+	1.554235985088893
181401	181492	+	1.2659816898841307
182946	187847	+	0.16196747966339312
189090	188731	-	1.2153890335986854
190884	191837	+	-0.10780328953451485
195785	192297	-	-0.390459476558178
197532	196915	-	0.8274205451117097
198847	197792	-	1.250543461650597
199177	199962	+	0.8274205451117097
203016	200548	-	0.948774676644827
203760	205463	+	0.8495831574469016
207777	206161	-	0.8579809951275721
208082	209149	+	0.6594124498810375
209474	212962	+	0.8579809951275721
213516	216290	+	0.7567288489876363
216795	218492	+	0.3091040545297786
219325	218954	-	0.765534746362977
222630	219856	-	0.34358697601713534
224844	223090	-	0.9742369039349182
225092	225544	+	0.4668764307984618
226058	226795	+	0.9742369039349182
228185	227541	-	0.37255416795733043
231277	230312	-	0.38246963682241314
233572	231812	-	0.40621364889183764
235078	233972	-	1.7047570132558707
235748	235675	-	1.7047570132558707
236721	237842	+	1.7047570132558707
240083	238200	-	0.55903403573063
244085	241338	-	0.20007783544891286
245459	244992	-	0.40964424050862536
245911	247104	+	0.40964424050862536
248776	247481	-	0.7193715341514679
249893	251245	+	0.7193715341514679
251638	252426	+	0.5737352452979021
253188	254438	+	-0.11651400872642517
254833	255719	+	0.0859732231098528
257362	256016	-	-1.1346495266947818
257665	257774	+	0.3747447933308107
258618	259042	+	-1.1346495266947818
259795	260883	+	-0.09702445439486469
262418	261102	-	0.5356672044643824
264330	262936	-	0.04102726826005464
265614	266450	+	0.04102726826005464
277585	279528	+	0.5799962478278069
283579	283076	-	0.662304589254321
284084	284689	+	0.26104585274034
285798	285190	-	0.04932771236356833
287335	286946	-	0.991282782898891
287882	289165	+	0.6710514774348653
289978	289619	-	-0.012490944183196845
291381	293555	+	-0.05794734920927964
295462	293765	-	0.6296315500548846
296152	295826	-	0.6611980865482414
296371	298167	+	0.6296315500548846
299646	298216	-	0.2982238342960939
299919	301382	+	-0.17603036409149958
301825	302718	+	0.36678233067162275
303041	302969	-	1.5923420310867535
303720	305528	+	1.5274500420659485
306819	306101	-	0.773724144176324
310294	307358	-	0.8459663713275791
313427	311316	-	-0.11164535582890917
316386	314680	-	0.6507645591169023
319044	317197	-	0.6828098241193009
319329	319613	+	0.47804729680464414
320030	322063	+	0.6828098241193009
322859	326512	+	1.511500338780135
328455	326872	-	0.11220950358602491
329485	329108	-	2.5818363997344367
330861	332201	+	2.5818363997344367
333698	332625	-	0.37958866327455415
334102	335559	+	0.6951454184715792
336357	335752	-	0.6546714725325607
336673	338466	+	0.08091999538356746
339486	339752	+	0.5794243171797262
340046	340306	+	0.5809156676584543
340734	343466	+	0.90587782263545
343858	346921	+	0.79090440127701
348400	347231	-	0.43104981726747493
350024	348963	-	0.1957244708743678
350378	354265	+	0.1957244708743678
354834	358787	+	0.11735695063815874
359152	360066	+	0.21613343086476552
361818	360277	-	0.709658248170471
362818	362204	-	0.4694852833012202
363233	364318	+	0.709658248170471
364639	365346	+	0.0
367043	365526	-	-0.4545658634654813
367761	368840	+	0.22677086184702228
369217	369416	+	0.6868421147403698
369963	369490	-	0.7734914701913203
370244	371089	+	0.44930740136358993
373375	379068	+	0.3325753390868709
380316	379642	-	1.5037664178731753
380646	380717	+	1.5037664178731753
381727	381023	-	0.025995208532944358
382255	381995	-	-0.06711419585853691
383129	383776	+	-0.40717538150587357
384567	385763	+	0.48201619900758985
386857	388446	+	-0.4078777077059778
388756	389490	+	0.22456025801915822
390607	389609	-	-0.21931302840447603
393759	392116	-	0.5428984411546122
397602	398156	+	0.013805799525030428
405248	406315	+	-0.6173839784135335
407905	407084	-	-0.6596598679987573
409067	411010	+	-0.6596598679987573
413033	414781	+	0.21473884879301272
415639	418443	+	0.3491495636223866
419447	418596	-	0.7538394127306024
420248	421333	+	0.874469117916141
421791	423104	+	-0.15067891249766815
423517	423635	+	0.5849625007211562
424537	425463	+	1.2410080995037949
429930	425890	-	0.32192809488736235
431646	430693	-	0.7664093720586882
432340	432032	-	0.5222267453731936
434600	432738	-	0.5160151470036647
437099	438263	+	0.4503927757268061
437583	437745	+	0.49513109049209053
440457	438628	-	-0.5921222922940222
444591	441550	-	0.7610612697836692
448486	446732	-	0.22239242133644802
455284	455718	+	0.2941831044044582
459195	460742	+	0.08488889758651295
461333	461130	-	0.3451354860486875
462817	462359	-	-0.3040061868900999
465701	463860	-	0.4934085628317162
466599	466856	+	0.6983443001388988
469508	467118	-	0.36642755505422225
469984	470607	+	0.2854022188622483
471409	470774	-	0.43341602859369854
473896	471872	-	0.37484840916314505
476625	475558	-	-0.9248985447592812
479117	477054	-	0.43063435432986236
480720	479758	-	0.30863127227390447
481708	482193	+	0.30863127227390447
484860	483181	-	0.4150374992788437
485646	487322	+	0.3029271329573064
488973	487675	-	0.5693656456701377
490007	492580	+	0.5693656456701377
492841	493435	+	0.7715228162025746
494746	494132	-	1.9820780920027377
495585	497822	+	1.9820780920027377
499194	498091	-	0.3525164147207852
500434	504072	+	0.3525164147207852
504415	504318	-	1.8471254507502048
505243	505776	+	1.5222267453731937
508714	505973	-	0.8570420461579571
509508	513182	+	0.38370429247405224
513673	515958	+	0.37367846951778644
516470	519616	+	0.35443073457469176
521304	519751	-	0.1679446373140717
521914	523503	+	0.32883646422954
525728	526846	+	1.4374053123072985
528006	529523	+	0.014950341465971606
530872	531141	+	1.1604646721932461
532067	531444	-	0.9411063109464315
532591	533820	+	1.0773057261674488
534680	536491	+	0.47643804394298706
537567	536671	-	0.25254203201615155
538801	539823	+	0.25254203201615155
542127	539944	-	0.543142325026529
542446	543171	+	1.1403212883974145
543605	544297	+	0.09192248944103937
545455	544460	-	0.1855556531560765
545761	547893	+	0.6438561897747247
550349	548043	-	0.08488889758651295
551022	552314	+	0.5474877953024933
553943	552804	-	0.8046043110415694
555370	556536	+	0.7058168955955418
560043	556732	-	-0.24207478719814765
561615	561289	-	-0.21572869105543707
565111	567093	+	0.5781733350585172
568119	568532	+	-0.16827148258979868
569074	568808	-	0.5746941652673291
570054	570482	+	0.5746941652673291
572231	570750	-	0.7291460897069069
573144	577262	+	0.7443451245318038
578968	577370	-	1.4382271266507334
579660	579764	+	1.3489673476397146
580256	580364	+	1.715881992871327
582439	580733	-	0.2306129281414164
583945	586329	+	1.043626932400258
587581	586922	-	0.39548470185744333
588534	588340	-	1.2658940599730344
589631	592027	+	1.2658940599730344
592414	592617	+	-0.4675049191729794
594349	593405	-	-0.034488376385290585
596410	594713	-	1.2548138990288253
597610	598566	+	0.6665762662748081
599625	598820	-	0.17306470897287962
601814	603151	+	-0.39231742277876036
604802	603441	-	0.7614879133002751
605408	607399	+	0.05199463763826136
608299	607703	-	4.637158711846585
610373	609816	-	-0.8972404255747993
611434	621177	+	-0.8972404255747993
623378	621549	-	0.42626475470209796
625104	624046	-	0.3514723705013778
625535	626527	+	0.5515394991837059
626958	626749	-	0.5376567859427995
627730	628170	+	0.6662626028230043
628640	629719	+	0.5376567859427995
630381	635204	+	0.7400318972139898
636562	635324	-	0.13870627083159226
637125	640100	+	0.6905166714792829
641117	640440	-	0.1582620839167324
641399	641737	+	0.12261928666395558
643496	641958	-	0.5145731728297582
644415	644825	+	0.7818198299504666
645736	646401	+	0.8780094756213896
646893	646964	+	2.19068356160911
648233	647277	-	0.36595271877936053
648911	651319	+	0.9439659650856722
652186	652965	+	0.48360178576191515
653389	655035	+	0.5423181633126626
655617	656933	+	-0.1443899093351748
659034	657067	-	0.6607939136808021
659308	659853	+	1.0335525597110264
663646	660119	-	0.8095693431230462
665967	664264	-	0.6060857922869102
667577	666501	-	0.7398481026993275
669865	668252	-	0.27620979458152717
671944	670283	-	0.5275122285372563
672527	675097	+	0.4512111118323288
676926	675277	-	0.41153155577730843
677317	678255	+	0.2583119955913907
681161	678336	-	0.05771549785628744
681944	683734	+	0.39980298558368343
687697	689907	+	0.3312059084753731
692951	690501	-	0.45943161863729726
693243	694496	+	0.29956028185890793
698015	694653	-	0.3388019134517585
698857	699972	+	0.6022404921529918
700476	700195	-	0.6992459282170475
702313	700931	-	0.34880380087875695
703023	703922	+	0.054861935034518416
705146	704184	-	0.9107326619029126
705528	705678	+	0.20881401483590736
705897	706220	+	0.9107326619029126
708222	707503	-	0.01910882294770474
710349	710456	+	1.9082838309083847
714624	712294	-	0.38142910663602403
720887	718797	-	1.2200484808681489
722554	722829	+	1.2200484808681489
724973	725914	+	0.927649155775316
726873	726646	-	0.7162070339994088
727702	727202	-	-0.3388019134517586
731078	732421	+	-0.40335569423120854
734423	734950	+	-0.04485423578426043
736248	735325	-	-0.22239242133644802
739279	737165	-	0.6071582468353524
742165	740462	-	0.18442457113742758
742349	742990	+	0.5285491918158899
743156	744133	+	0.4347198651405437
745201	746172	+	-0.4311571646421207
747658	748629	+	0.07800251200127317
749181	752939	+	0.4190843323415457
753402	754136	+	0.948161068480382
756054	754675	-	0.13464952669478183
762217	763710	+	1.3388019134517584
764843	764196	-	0.6553518286125541
768867	766120	-	1.2993097922253436
769505	769586	+	1.5986374376182328
770490	769801	-	0.42626475470209796
770866	771312	+	0.6036990633027419
771764	774256	+	0.42626475470209796
778476	774352	-	0.011140557605200408
780678	782054	+	1.1375035237499351
782778	782350	-	0.30039493333772094
783120	784844	+	0.8048696586680097
785395	786837	+	0.6240320653997485
788342	786915	-	0.4013625623817672
789843	788767	-	0.11365678179556729
790905	791996	+	0.11365678179556729
794239	792641	-	0.40254655509564696
794594	797266	+	0.43780880693750196
799762	797486	-	1.0368367681803716
